File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD43A3_061_Albedo_BSA_shortwave_doy2006043_aid0001,Albedo_BSA_shortwave,aid0001,2/12/06,44128,0.051,0.85,"(0.051,0.85)",0.2363999,0.0652487,0.0042574,0.248,0.303,0.231,0.156,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006044_aid0001,Albedo_BSA_shortwave,aid0001,2/13/06,44291,0.051,0.863,"(0.051,0.863)",0.2374293,0.0690394,0.0047664,0.248,0.303,0.23,0.156,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006045_aid0001,Albedo_BSA_shortwave,aid0001,2/14/06,44419,0.07,0.845,"(0.07,0.845)",0.2399431,0.0775278,0.0060106,0.248,0.303,0.23,0.156,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006046_aid0001,Albedo_BSA_shortwave,aid0001,2/15/06,43937,0.036,0.846,"(0.036,0.846)",0.2415983,0.0822381,0.0067631,0.248,0.303,0.23,0.156,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006047_aid0001,Albedo_BSA_shortwave,aid0001,2/16/06,42262,0.036,0.846,"(0.036,0.846)",0.2437269,0.0870856,0.0075839,0.248,0.303,0.23,0.156,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006048_aid0001,Albedo_BSA_shortwave,aid0001,2/17/06,42018,0.034,0.849,"(0.034,0.849)",0.2433915,0.086485,0.0074797,0.248,0.303,0.23,0.156,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006049_aid0001,Albedo_BSA_shortwave,aid0001,2/18/06,44453,0.036,0.848,"(0.036,0.848)",0.2408087,0.0815964,0.006658,0.247,0.301,0.23,0.157,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006050_aid0001,Albedo_BSA_shortwave,aid0001,2/19/06,45207,0.032,0.848,"(0.032,0.848)",0.2338494,0.0640909,0.0041076,0.246,0.298,0.229,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006051_aid0001,Albedo_BSA_shortwave,aid0001,2/20/06,45380,0.032,0.848,"(0.032,0.848)",0.232274,0.0568254,0.0032291,0.246,0.298,0.229,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006052_aid0001,Albedo_BSA_shortwave,aid0001,2/21/06,45379,0.029,0.847,"(0.029,0.847)",0.2325999,0.0574282,0.003298,0.246,0.298,0.229,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006053_aid0001,Albedo_BSA_shortwave,aid0001,2/22/06,45296,0.035,0.847,"(0.035,0.847)",0.2316792,0.0551424,0.0030407,0.246,0.298,0.229,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006054_aid0001,Albedo_BSA_shortwave,aid0001,2/23/06,45401,0.035,0.847,"(0.035,0.847)",0.2318838,0.0552831,0.0030562,0.246,0.298,0.229,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006055_aid0001,Albedo_BSA_shortwave,aid0001,2/24/06,45199,0.035,0.847,"(0.035,0.847)",0.2311719,0.0556346,0.0030952,0.245,0.297,0.229,0.158,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2006056_aid0001,Albedo_BSA_shortwave,aid0001,2/25/06,45550,0.035,0.846,"(0.035,0.846)",0.2324992,0.0570242,0.0032518,0.246,0.297,0.229,0.161,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2006057_aid0001,Albedo_BSA_shortwave,aid0001,2/26/06,45314,0.035,0.846,"(0.035,0.846)",0.2317955,0.057352,0.0032892,0.245,0.296,0.229,0.16,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006058_aid0001,Albedo_BSA_shortwave,aid0001,2/27/06,43841,0.035,0.846,"(0.035,0.846)",0.2329356,0.0607579,0.0036915,0.245,0.296,0.228,0.16,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006059_aid0001,Albedo_BSA_shortwave,aid0001,2/28/06,38870,0.035,0.834,"(0.035,0.834)",0.2397557,0.0776618,0.0060314,0.248,0.302,0.231,0.158,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2006060_aid0001,Albedo_BSA_shortwave,aid0001,3/1/06,42557,0.042,0.833,"(0.042,0.833)",0.2366617,0.0739224,0.0054645,0.246,0.3,0.229,0.156,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2006061_aid0001,Albedo_BSA_shortwave,aid0001,3/2/06,44681,0.037,0.831,"(0.037,0.831)",0.2347925,0.0671765,0.0045127,0.246,0.3,0.229,0.156,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2006062_aid0001,Albedo_BSA_shortwave,aid0001,3/3/06,44751,0.038,0.831,"(0.038,0.831)",0.2306157,0.0574428,0.0032997,0.244,0.296,0.227,0.157,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006063_aid0001,Albedo_BSA_shortwave,aid0001,3/4/06,44898,0.038,0.831,"(0.038,0.831)",0.2305435,0.0560535,0.003142,0.244,0.296,0.228,0.157,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006064_aid0001,Albedo_BSA_shortwave,aid0001,3/5/06,44949,0.038,0.831,"(0.038,0.831)",0.2304288,0.0587528,0.0034519,0.243,0.294,0.227,0.158,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006065_aid0001,Albedo_BSA_shortwave,aid0001,3/6/06,44910,0.034,0.843,"(0.034,0.843)",0.2347906,0.0675653,0.0045651,0.245,0.297,0.228,0.158,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2006066_aid0001,Albedo_BSA_shortwave,aid0001,3/7/06,44948,0.038,0.842,"(0.038,0.842)",0.2387299,0.0748654,0.0056048,0.247,0.301,0.23,0.157,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006067_aid0001,Albedo_BSA_shortwave,aid0001,3/8/06,45057,0.038,0.843,"(0.038,0.843)",0.2377426,0.0718606,0.005164,0.247,0.301,0.23,0.157,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006068_aid0001,Albedo_BSA_shortwave,aid0001,3/9/06,45025,0.036,0.844,"(0.036,0.844)",0.2371929,0.0677786,0.0045939,0.248,0.302,0.23,0.158,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2006069_aid0001,Albedo_BSA_shortwave,aid0001,3/10/06,44799,0.036,0.827,"(0.036,0.827)",0.2374434,0.0681793,0.0046484,0.249,0.306,0.23,0.154,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006070_aid0001,Albedo_BSA_shortwave,aid0001,3/11/06,44935,0.041,0.843,"(0.041,0.843)",0.2385996,0.0731468,0.0053505,0.249,0.306,0.23,0.154,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006071_aid0001,Albedo_BSA_shortwave,aid0001,3/12/06,37501,0.042,0.841,"(0.042,0.841)",0.2902583,0.1603584,0.0257148,0.263,0.339,0.234,0.136,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2006072_aid0001,Albedo_BSA_shortwave,aid0001,3/13/06,40307,0.043,0.839,"(0.043,0.839)",0.285879,0.1541401,0.0237592,0.262,0.336,0.234,0.139,0.2125
MCD43A3_061_Albedo_BSA_shortwave_doy2006073_aid0001,Albedo_BSA_shortwave,aid0001,3/14/06,42264,0.043,0.837,"(0.043,0.837)",0.2753517,0.139503,0.0194611,0.26,0.332,0.234,0.14,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2006074_aid0001,Albedo_BSA_shortwave,aid0001,3/15/06,43835,0.043,0.836,"(0.043,0.836)",0.2607647,0.1181189,0.0139521,0.257,0.324,0.233,0.145,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2006075_aid0001,Albedo_BSA_shortwave,aid0001,3/16/06,44441,0.044,0.816,"(0.044,0.816)",0.2435806,0.0787329,0.0061989,0.253,0.314,0.232,0.151,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2006076_aid0001,Albedo_BSA_shortwave,aid0001,3/17/06,44698,0.044,0.803,"(0.044,0.803)",0.2401362,0.0682864,0.004663,0.253,0.313,0.233,0.153,0.213
MCD43A3_061_Albedo_BSA_shortwave_doy2006077_aid0001,Albedo_BSA_shortwave,aid0001,3/18/06,44117,0.046,0.803,"(0.046,0.803)",0.2419478,0.0658744,0.0043394,0.255,0.315,0.235,0.155,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006078_aid0001,Albedo_BSA_shortwave,aid0001,3/19/06,42736,0.039,0.803,"(0.039,0.803)",0.2447691,0.0660954,0.0043686,0.259,0.322,0.238,0.154,0.217
MCD43A3_061_Albedo_BSA_shortwave_doy2006079_aid0001,Albedo_BSA_shortwave,aid0001,3/20/06,43129,0.039,0.814,"(0.039,0.814)",0.2454239,0.0663337,0.0044002,0.259,0.322,0.238,0.154,0.217
MCD43A3_061_Albedo_BSA_shortwave_doy2006080_aid0001,Albedo_BSA_shortwave,aid0001,3/21/06,43140,0.039,0.813,"(0.039,0.813)",0.2436641,0.0647488,0.0041924,0.257,0.318,0.237,0.155,0.216
MCD43A3_061_Albedo_BSA_shortwave_doy2006081_aid0001,Albedo_BSA_shortwave,aid0001,3/22/06,42811,0.039,0.812,"(0.039,0.812)",0.2416156,0.060675,0.0036815,0.256,0.317,0.236,0.154,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006082_aid0001,Albedo_BSA_shortwave,aid0001,3/23/06,43652,0.031,0.815,"(0.031,0.815)",0.2377994,0.0588727,0.003466,0.252,0.31,0.233,0.155,0.213
MCD43A3_061_Albedo_BSA_shortwave_doy2006083_aid0001,Albedo_BSA_shortwave,aid0001,3/24/06,43554,0.009,0.814,"(0.009,0.814)",0.2357937,0.0598197,0.0035784,0.249,0.306,0.231,0.154,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006084_aid0001,Albedo_BSA_shortwave,aid0001,3/25/06,43796,0.048,0.813,"(0.048,0.813)",0.2367833,0.0642001,0.0041217,0.249,0.306,0.231,0.154,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006085_aid0001,Albedo_BSA_shortwave,aid0001,3/26/06,43123,0.044,0.813,"(0.044,0.813)",0.2358104,0.0643769,0.0041444,0.248,0.303,0.23,0.156,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006086_aid0001,Albedo_BSA_shortwave,aid0001,3/27/06,42530,0.056,0.821,"(0.056,0.821)",0.2350271,0.0591918,0.0035037,0.247,0.301,0.23,0.157,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006087_aid0001,Albedo_BSA_shortwave,aid0001,3/28/06,42904,0.056,0.82,"(0.056,0.82)",0.2345995,0.0594969,0.0035399,0.246,0.298,0.229,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006088_aid0001,Albedo_BSA_shortwave,aid0001,3/29/06,42062,0.059,0.831,"(0.059,0.831)",0.2349727,0.0565125,0.0031937,0.246,0.298,0.229,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006089_aid0001,Albedo_BSA_shortwave,aid0001,3/30/06,42419,0.054,0.832,"(0.054,0.832)",0.2355178,0.0584475,0.0034161,0.247,0.301,0.229,0.157,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006090_aid0001,Albedo_BSA_shortwave,aid0001,3/31/06,42245,0.015,0.832,"(0.015,0.832)",0.2351686,0.0584549,0.003417,0.246,0.3,0.229,0.156,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2006091_aid0001,Albedo_BSA_shortwave,aid0001,4/1/06,42397,0.053,0.832,"(0.053,0.832)",0.2343953,0.0575774,0.0033152,0.246,0.3,0.228,0.156,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2006092_aid0001,Albedo_BSA_shortwave,aid0001,4/2/06,42286,0.058,0.832,"(0.058,0.832)",0.2331935,0.0578883,0.0033511,0.244,0.296,0.227,0.157,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006093_aid0001,Albedo_BSA_shortwave,aid0001,4/3/06,42662,0.052,0.833,"(0.052,0.833)",0.23222,0.0573647,0.0032907,0.244,0.298,0.226,0.154,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2006094_aid0001,Albedo_BSA_shortwave,aid0001,4/4/06,42456,0.052,0.833,"(0.052,0.833)",0.2312148,0.0569075,0.0032385,0.243,0.297,0.225,0.153,0.207
MCD43A3_061_Albedo_BSA_shortwave_doy2006095_aid0001,Albedo_BSA_shortwave,aid0001,4/5/06,42412,0.045,0.834,"(0.045,0.834)",0.2303929,0.054272,0.0029454,0.243,0.297,0.225,0.153,0.207
MCD43A3_061_Albedo_BSA_shortwave_doy2006096_aid0001,Albedo_BSA_shortwave,aid0001,4/6/06,42263,0.045,0.817,"(0.045,0.817)",0.2296952,0.0536794,0.0028815,0.242,0.294,0.224,0.155,0.207
MCD43A3_061_Albedo_BSA_shortwave_doy2006097_aid0001,Albedo_BSA_shortwave,aid0001,4/7/06,43545,0.043,0.834,"(0.043,0.834)",0.2298938,0.0582351,0.0033913,0.241,0.293,0.224,0.154,0.206
MCD43A3_061_Albedo_BSA_shortwave_doy2006098_aid0001,Albedo_BSA_shortwave,aid0001,4/8/06,41976,0.034,0.816,"(0.034,0.816)",0.2263688,0.0497511,0.0024752,0.239,0.288,0.223,0.157,0.206
MCD43A3_061_Albedo_BSA_shortwave_doy2006099_aid0001,Albedo_BSA_shortwave,aid0001,4/9/06,41338,0.034,0.814,"(0.034,0.814)",0.2261707,0.0496708,0.0024672,0.24,0.292,0.222,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2006100_aid0001,Albedo_BSA_shortwave,aid0001,4/10/06,41150,0.032,0.786,"(0.032,0.786)",0.2244305,0.0417516,0.0017432,0.24,0.292,0.222,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2006101_aid0001,Albedo_BSA_shortwave,aid0001,4/11/06,42255,0.034,0.785,"(0.034,0.785)",0.2245431,0.0429367,0.0018436,0.239,0.29,0.222,0.154,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2006102_aid0001,Albedo_BSA_shortwave,aid0001,4/12/06,42245,0.034,0.783,"(0.034,0.783)",0.2245599,0.0428907,0.0018396,0.239,0.29,0.222,0.154,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2006103_aid0001,Albedo_BSA_shortwave,aid0001,4/13/06,42422,0.034,0.781,"(0.034,0.781)",0.2249111,0.0431355,0.0018607,0.24,0.292,0.222,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2006104_aid0001,Albedo_BSA_shortwave,aid0001,4/14/06,42214,0.034,0.792,"(0.034,0.792)",0.2267564,0.0487627,0.0023778,0.24,0.292,0.223,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2006105_aid0001,Albedo_BSA_shortwave,aid0001,4/15/06,41449,0.034,0.796,"(0.034,0.796)",0.233287,0.0592477,0.0035103,0.244,0.296,0.227,0.157,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006106_aid0001,Albedo_BSA_shortwave,aid0001,4/16/06,41482,0.034,0.796,"(0.034,0.796)",0.2333096,0.057601,0.0033179,0.244,0.296,0.227,0.157,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006107_aid0001,Albedo_BSA_shortwave,aid0001,4/17/06,40339,0.034,0.814,"(0.034,0.814)",0.2389429,0.0685336,0.0046969,0.247,0.301,0.229,0.157,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2006108_aid0001,Albedo_BSA_shortwave,aid0001,4/18/06,41384,0.034,0.817,"(0.034,0.817)",0.2475747,0.0827903,0.0068542,0.251,0.306,0.232,0.159,0.214
MCD43A3_061_Albedo_BSA_shortwave_doy2006109_aid0001,Albedo_BSA_shortwave,aid0001,4/19/06,40875,0.034,0.816,"(0.034,0.816)",0.2521902,0.0884557,0.0078244,0.254,0.312,0.233,0.157,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006110_aid0001,Albedo_BSA_shortwave,aid0001,4/20/06,40335,0.034,0.816,"(0.034,0.816)",0.2647599,0.1135386,0.012891,0.256,0.317,0.233,0.154,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006111_aid0001,Albedo_BSA_shortwave,aid0001,4/21/06,41691,0.029,0.815,"(0.029,0.815)",0.2732095,0.1279602,0.0163738,0.257,0.32,0.233,0.152,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006112_aid0001,Albedo_BSA_shortwave,aid0001,4/22/06,43990,0.029,0.807,"(0.029,0.807)",0.2680567,0.1154521,0.0133292,0.258,0.321,0.234,0.153,0.216
MCD43A3_061_Albedo_BSA_shortwave_doy2006113_aid0001,Albedo_BSA_shortwave,aid0001,4/23/06,44225,0.029,0.807,"(0.029,0.807)",0.2681407,0.1177635,0.0138682,0.258,0.322,0.233,0.151,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006114_aid0001,Albedo_BSA_shortwave,aid0001,4/24/06,43926,0.031,0.825,"(0.031,0.825)",0.2673343,0.1169214,0.0136706,0.256,0.317,0.233,0.154,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006115_aid0001,Albedo_BSA_shortwave,aid0001,4/25/06,45399,0.031,0.798,"(0.031,0.798)",0.2626894,0.1029954,0.0106081,0.258,0.322,0.234,0.151,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006116_aid0001,Albedo_BSA_shortwave,aid0001,4/26/06,44845,0.031,0.824,"(0.031,0.824)",0.263051,0.1077581,0.0116118,0.257,0.32,0.233,0.152,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006117_aid0001,Albedo_BSA_shortwave,aid0001,4/27/06,45477,0.031,0.81,"(0.031,0.81)",0.2665346,0.1098505,0.0120671,0.262,0.332,0.234,0.145,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006118_aid0001,Albedo_BSA_shortwave,aid0001,4/28/06,45937,0.023,0.795,"(0.023,0.795)",0.2632376,0.1032362,0.0106577,0.261,0.33,0.234,0.146,0.215
MCD43A3_061_Albedo_BSA_shortwave_doy2006119_aid0001,Albedo_BSA_shortwave,aid0001,4/29/06,45274,0.023,0.81,"(0.023,0.81)",0.2601128,0.0996369,0.0099275,0.259,0.326,0.233,0.147,0.214
MCD43A3_061_Albedo_BSA_shortwave_doy2006120_aid0001,Albedo_BSA_shortwave,aid0001,4/30/06,45714,0.016,0.822,"(0.016,0.822)",0.2595561,0.1024394,0.0104938,0.257,0.321,0.232,0.15,0.214
MCD43A3_061_Albedo_BSA_shortwave_doy2006121_aid0001,Albedo_BSA_shortwave,aid0001,5/1/06,45564,0.015,0.804,"(0.015,0.804)",0.2528677,0.1013128,0.0102643,0.25,0.31,0.228,0.15,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2006122_aid0001,Albedo_BSA_shortwave,aid0001,5/2/06,45434,0.005,0.797,"(0.005,0.797)",0.2500096,0.0989873,0.0097985,0.247,0.304,0.226,0.152,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006123_aid0001,Albedo_BSA_shortwave,aid0001,5/3/06,44440,0.005,0.798,"(0.005,0.798)",0.2513488,0.1043523,0.0108894,0.247,0.304,0.226,0.152,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2006124_aid0001,Albedo_BSA_shortwave,aid0001,5/4/06,43374,0.005,0.796,"(0.005,0.796)",0.2493726,0.1065244,0.0113475,0.245,0.302,0.224,0.15,0.207
MCD43A3_061_Albedo_BSA_shortwave_doy2006125_aid0001,Albedo_BSA_shortwave,aid0001,5/5/06,44370,0.005,0.795,"(0.005,0.795)",0.2493,0.1079994,0.0116639,0.244,0.301,0.224,0.149,0.206
MCD43A3_061_Albedo_BSA_shortwave_doy2006126_aid0001,Albedo_BSA_shortwave,aid0001,5/6/06,45024,0.005,0.795,"(0.005,0.795)",0.2402006,0.0943959,0.0089106,0.24,0.294,0.221,0.15,0.204
MCD43A3_061_Albedo_BSA_shortwave_doy2006127_aid0001,Albedo_BSA_shortwave,aid0001,5/7/06,45383,0.005,0.804,"(0.005,0.804)",0.2331478,0.0891689,0.0079511,0.237,0.289,0.219,0.15,0.202
MCD43A3_061_Albedo_BSA_shortwave_doy2006128_aid0001,Albedo_BSA_shortwave,aid0001,5/8/06,45456,0.003,0.786,"(0.003,0.786)",0.229044,0.0849846,0.0072224,0.235,0.286,0.217,0.15,0.201
MCD43A3_061_Albedo_BSA_shortwave_doy2006129_aid0001,Albedo_BSA_shortwave,aid0001,5/9/06,45826,0,0.804,"(0.0,0.804)",0.2294081,0.0917429,0.0084168,0.234,0.285,0.217,0.149,0.2
MCD43A3_061_Albedo_BSA_shortwave_doy2006130_aid0001,Albedo_BSA_shortwave,aid0001,5/10/06,45978,0,0.805,"(0.0,0.805)",0.2272509,0.0910606,0.008292,0.233,0.284,0.216,0.148,0.199
MCD43A3_061_Albedo_BSA_shortwave_doy2006131_aid0001,Albedo_BSA_shortwave,aid0001,5/11/06,46085,0,0.805,"(0.0,0.805)",0.2263488,0.089065,0.0079326,0.233,0.284,0.216,0.148,0.199
MCD43A3_061_Albedo_BSA_shortwave_doy2006132_aid0001,Albedo_BSA_shortwave,aid0001,5/12/06,46073,0,0.783,"(0.0,0.783)",0.2255544,0.0877991,0.0077087,0.233,0.284,0.215,0.148,0.199
MCD43A3_061_Albedo_BSA_shortwave_doy2006133_aid0001,Albedo_BSA_shortwave,aid0001,5/13/06,46102,0,0.783,"(0.0,0.783)",0.2241478,0.0864471,0.0074731,0.232,0.281,0.215,0.15,0.199
MCD43A3_061_Albedo_BSA_shortwave_doy2006134_aid0001,Albedo_BSA_shortwave,aid0001,5/14/06,46576,0,0.783,"(0.0,0.783)",0.220889,0.0877342,0.0076973,0.231,0.28,0.215,0.149,0.198
MCD43A3_061_Albedo_BSA_shortwave_doy2006135_aid0001,Albedo_BSA_shortwave,aid0001,5/15/06,46551,0,0.771,"(0.0,0.771)",0.2177702,0.0822376,0.006763,0.23,0.279,0.214,0.148,0.197
MCD43A3_061_Albedo_BSA_shortwave_doy2006136_aid0001,Albedo_BSA_shortwave,aid0001,5/16/06,46649,0,0.773,"(0.0,0.773)",0.2188735,0.0848378,0.0071975,0.231,0.282,0.214,0.146,0.197
MCD43A3_061_Albedo_BSA_shortwave_doy2006137_aid0001,Albedo_BSA_shortwave,aid0001,5/17/06,46477,0,0.767,"(0.0,0.767)",0.2168146,0.0802912,0.0064467,0.231,0.283,0.214,0.144,0.196
MCD43A3_061_Albedo_BSA_shortwave_doy2006138_aid0001,Albedo_BSA_shortwave,aid0001,5/18/06,46752,0,0.767,"(0.0,0.767)",0.2155779,0.0818284,0.0066959,0.231,0.285,0.214,0.141,0.195
MCD43A3_061_Albedo_BSA_shortwave_doy2006139_aid0001,Albedo_BSA_shortwave,aid0001,5/19/06,46821,0,0.769,"(0.0,0.769)",0.2164221,0.0861117,0.0074152,0.231,0.285,0.213,0.141,0.195
MCD43A3_061_Albedo_BSA_shortwave_doy2006140_aid0001,Albedo_BSA_shortwave,aid0001,5/20/06,46930,0,0.768,"(0.0,0.768)",0.2169315,0.0902132,0.0081384,0.23,0.282,0.213,0.143,0.195
MCD43A3_061_Albedo_BSA_shortwave_doy2006141_aid0001,Albedo_BSA_shortwave,aid0001,5/21/06,47112,0,0.768,"(0.0,0.768)",0.2160838,0.0889248,0.0079076,0.23,0.284,0.213,0.14,0.194
MCD43A3_061_Albedo_BSA_shortwave_doy2006142_aid0001,Albedo_BSA_shortwave,aid0001,5/22/06,47147,0,0.768,"(0.0,0.768)",0.2163336,0.0908145,0.0082473,0.229,0.281,0.212,0.142,0.194
MCD43A3_061_Albedo_BSA_shortwave_doy2006143_aid0001,Albedo_BSA_shortwave,aid0001,5/23/06,47120,0,0.76,"(0.0,0.76)",0.2160407,0.0909322,0.0082687,0.229,0.283,0.212,0.139,0.193
MCD43A3_061_Albedo_BSA_shortwave_doy2006144_aid0001,Albedo_BSA_shortwave,aid0001,5/24/06,46960,0,0.763,"(0.0,0.763)",0.2140241,0.0877486,0.0076998,0.228,0.282,0.211,0.138,0.192
MCD43A3_061_Albedo_BSA_shortwave_doy2006145_aid0001,Albedo_BSA_shortwave,aid0001,5/25/06,46867,0,0.768,"(0.0,0.768)",0.2117246,0.0861097,0.0074149,0.227,0.282,0.21,0.135,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2006146_aid0001,Albedo_BSA_shortwave,aid0001,5/26/06,46614,0,0.768,"(0.0,0.768)",0.2105903,0.0850267,0.0072295,0.227,0.282,0.2095,0.135,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2006147_aid0001,Albedo_BSA_shortwave,aid0001,5/27/06,46555,0,0.768,"(0.0,0.768)",0.2089189,0.0847834,0.0071882,0.225,0.28,0.208,0.133,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2006148_aid0001,Albedo_BSA_shortwave,aid0001,5/28/06,46634,0,0.768,"(0.0,0.768)",0.2081266,0.084524,0.0071443,0.225,0.28,0.208,0.133,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2006149_aid0001,Albedo_BSA_shortwave,aid0001,5/29/06,46578,0,0.758,"(0.0,0.758)",0.2050727,0.0830732,0.0069012,0.224,0.282,0.205,0.127,0.185
MCD43A3_061_Albedo_BSA_shortwave_doy2006150_aid0001,Albedo_BSA_shortwave,aid0001,5/30/06,45648,0.003,0.762,"(0.003,0.762)",0.1992204,0.0628698,0.0039526,0.223,0.281,0.204,0.126,0.184
MCD43A3_061_Albedo_BSA_shortwave_doy2006151_aid0001,Albedo_BSA_shortwave,aid0001,5/31/06,45995,0,0.762,"(0.0,0.762)",0.1981776,0.0654009,0.0042773,0.222,0.282,0.203,0.122,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2006152_aid0001,Albedo_BSA_shortwave,aid0001,6/1/06,46582,0,0.761,"(0.0,0.761)",0.1971512,0.0664476,0.0044153,0.221,0.279,0.203,0.124,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2006153_aid0001,Albedo_BSA_shortwave,aid0001,6/2/06,46933,0,0.761,"(0.0,0.761)",0.1972516,0.0678289,0.0046008,0.222,0.282,0.203,0.122,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2006154_aid0001,Albedo_BSA_shortwave,aid0001,6/3/06,46948,0,0.761,"(0.0,0.761)",0.1967737,0.0681935,0.0046504,0.221,0.281,0.203,0.121,0.181
MCD43A3_061_Albedo_BSA_shortwave_doy2006155_aid0001,Albedo_BSA_shortwave,aid0001,6/4/06,47208,0,0.761,"(0.0,0.761)",0.1968262,0.0685393,0.0046976,0.222,0.282,0.203,0.122,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2006156_aid0001,Albedo_BSA_shortwave,aid0001,6/5/06,47133,0,0.761,"(0.0,0.761)",0.1970442,0.0688241,0.0047368,0.222,0.283,0.204,0.12,0.181
MCD43A3_061_Albedo_BSA_shortwave_doy2006157_aid0001,Albedo_BSA_shortwave,aid0001,6/6/06,47130,0,0.771,"(0.0,0.771)",0.1970935,0.0674261,0.0045463,0.223,0.284,0.204,0.121,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2006158_aid0001,Albedo_BSA_shortwave,aid0001,6/7/06,47090,0,0.772,"(0.0,0.772)",0.1972825,0.0674518,0.0045497,0.223,0.284,0.205,0.121,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2006159_aid0001,Albedo_BSA_shortwave,aid0001,6/8/06,46855,0,0.739,"(0.0,0.739)",0.1976237,0.0647644,0.0041944,0.223,0.281,0.206,0.126,0.184
